start_time,end_time,exercise_title,set_index,weight_kg,reps
"4 Oct 2024, 15:15","4 Oct 2024, 16:59",Triceps Extension (Cable),1,36,9
"4 Oct 2024, 15:15","4 Oct 2024, 16:59",Triceps Extension (Cable),2,32,11
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Seated Leg Curl (Machine),0,25,12
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Seated Leg Curl (Machine),1,45,12
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Seated Leg Curl (Machine),2,45,11
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Seated Leg Curl (Machine),3,47.3,8
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Hack Squat (Machine),0,47.6,3
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Hack Squat (Machine),1,67.6,12
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Hack Squat (Machine),2,77.6,11
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Hack Squat (Machine),3,87.6,6
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Deadlift (Barbell),0,60,12
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Deadlift (Barbell),1,80,12
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Bulgarian Split Squat,0,10,12
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Bulgarian Split Squat,1,12,12
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Hip Abduction (Machine),0,30,13
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Hip Adduction (Machine),0,32,13
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Crunch (Machine),0,36,12
"3 Oct 2024, 14:02","3 Oct 2024, 15:25",Crunch (Machine),1,36,12
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Incline Bench Press (Dumbbell),0,18,12
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Incline Bench Press (Dumbbell),1,22,11
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Incline Bench Press (Dumbbell),2,24,5
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Incline Bench Press (Dumbbell),3,20,10
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Supine Press,0,30,8
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Supine Press,1,25,9
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Supine Press,2,20,3
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Supine Press,3,25,7
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Butterfly (Pec Deck),0,59,11
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Butterfly (Pec Deck),1,59,7
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Butterfly (Pec Deck),2,52,2
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Butterfly (Pec Deck),3,52,9
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Seated Incline Curl (Dumbbell),0,12,10
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Seated Incline Curl (Dumbbell),1,12,8
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Preacher Curl (Barbell),0,25,10
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Preacher Curl (Barbell),1,25,7
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Preacher Curl (Barbell),2,20,10
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Single Arm Lateral Raise (Cable),0,4.5,12
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Single Arm Lateral Raise (Cable),1,6.8,12
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Single Arm Lateral Raise (Cable),2,9,12
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Single Arm Lateral Raise (Cable),3,11.3,8
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Single Arm Lateral Raise (Cable),4,11.3,7
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Single Arm Lateral Raise (Cable),5,9,4
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Leg Raise Parallel Bars,0,,20
"2 Oct 2024, 12:38","2 Oct 2024, 14:14",Leg Raise Parallel Bars,1,,20
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Lat Pulldown (Cable),0,39,12
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Lat Pulldown (Cable),1,52,11
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Lat Pulldown (Cable),2,59,5
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Lat Pulldown (Cable),3,52,3
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Lat Pulldown (Cable),4,52,6
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Lat Pulldown (Cable),5,45,3
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Pull Up (Assisted),0,14,12
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Pull Up (Assisted),1,9,9
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Iso Lateral Low Row,0,15,13
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Iso Lateral Low Row,1,20,10
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Iso Lateral Low Row,2,22.5,8
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Pushdown,0,13.5,12
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Pushdown,1,31.5,7
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Pushdown,2,27,3
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Pushdown,3,27,10
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Pushdown,4,27,7
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Pushdown,5,24.8,2
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Kickback (Cable),0,4.5,12
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Kickback (Cable),1,4.5,14
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Kickback (Cable),2,6.8,8
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Triceps Kickback (Cable),3,4.5,3
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Leg Raise Parallel Bars,0,,20
"30 Sep 2024, 17:31","30 Sep 2024, 18:53",Leg Raise Parallel Bars,1,,20
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Incline Bench Press (Dumbbell),0,16,10
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Incline Bench Press (Dumbbell),1,22,12
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Incline Bench Press (Dumbbell),2,22,8
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Incline Bench Press (Dumbbell),3,20,9
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Supine Press,0,30,10
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Supine Press,1,30,7
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Supine Press,2,30,6
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Butterfly (Pec Deck),0,59,10
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Butterfly (Pec Deck),1,59,9
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Butterfly (Pec Deck),2,52,2
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Butterfly (Pec Deck),3,52,7
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Butterfly (Pec Deck),4,52,2
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Seated Incline Curl (Dumbbell),0,10,13
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Seated Incline Curl (Dumbbell),1,10,9
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Single Arm Lateral Raise (Cable),0,4.5,12
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Single Arm Lateral Raise (Cable),1,6.8,10
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Single Arm Lateral Raise (Cable),2,6.8,7
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Single Arm Lateral Raise (Cable),3,4.5,5
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Preacher Curl (Barbell),0,17.5,12
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Preacher Curl (Barbell),1,22.5,11
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Leg Raise Parallel Bars,0,,20
"29 Sep 2024, 14:23","29 Sep 2024, 15:41",Leg Raise Parallel Bars,1,,15
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Seated Leg Curl (Machine),0,25,12
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Seated Leg Curl (Machine),1,45,14
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Seated Leg Curl (Machine),2,45,12
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Seated Leg Curl (Machine),3,45,9
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Squat (Barbell),0,40,12
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Squat (Barbell),1,60,12
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Squat (Barbell),2,65,10
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Squat (Barbell),3,65,8
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Leg Extension (Machine),0,52,12
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Leg Extension (Machine),1,52,12
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Leg Raise Parallel Bars,0,,20
"28 Sep 2024, 13:12","28 Sep 2024, 14:02",Leg Raise Parallel Bars,1,,20
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Iso-Lateral Row (Machine),0,32,10
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Iso-Lateral Row (Machine),1,43.3,13
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Iso-Lateral Row (Machine),2,45,10
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Iso-Lateral Row (Machine),3,45,10
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Lat Pulldown (Cable),0,52,8
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Lat Pulldown (Cable),1,47.3,7
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Lat Pulldown (Cable),2,45,9
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Shrug (Barbell),0,70,20
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Shrug (Barbell),1,80,20
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Seated Cable Row - Bar Wide Grip,0,39,15
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Seated Cable Row - Bar Wide Grip,1,45,8
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Seated Cable Row - Bar Wide Grip,2,45,5
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Seated Cable Row - Bar Wide Grip,3,39,5
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Triceps Pushdown,0,27,10
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Triceps Pushdown,1,50,11
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Triceps Pushdown,2,50,9
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Triceps Pushdown,3,50,8
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Triceps Extension (Cable),0,32,12
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Triceps Extension (Cable),1,32,10
"26 Sep 2024, 13:32","26 Sep 2024, 15:00",Triceps Extension (Cable),2,32,9
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Incline Bench Press (Dumbbell),0,18,12
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Incline Bench Press (Dumbbell),1,20,12
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Incline Bench Press (Dumbbell),2,20,10
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Incline Bench Press (Dumbbell),3,22,8
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Supine Press,0,30,8
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Supine Press,1,25,7
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Supine Press,2,20,9
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Butterfly (Pec Deck),0,59,12
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Butterfly (Pec Deck),1,59,7
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Butterfly (Pec Deck),2,52,3
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Butterfly (Pec Deck),3,52,8
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Reverse Curl (Cable),0,23,12
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Reverse Curl (Cable),1,27,11
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Reverse Curl (Cable),2,27,6
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Reverse Curl (Cable),3,25.3,2
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Reverse Curl (Cable),4,20.3,3
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Bayesian Cable Curl,0,18,10
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Bayesian Cable Curl,1,18,11
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Preacher Curl (Barbell),0,17.5,12
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Single Arm Lateral Raise (Cable),0,9,12
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Single Arm Lateral Raise (Cable),1,11.3,9
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Single Arm Lateral Raise (Cable),2,11.3,8
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Single Arm Lateral Raise (Cable),3,9,6
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Single Arm Lateral Raise (Cable),4,9,12
"25 Sep 2024, 14:17","25 Sep 2024, 15:43",Single Arm Lateral Raise (Cable),5,9,9
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Romanian Deadlift (Barbell),0,70,12
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Romanian Deadlift (Barbell),1,80,12
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Romanian Deadlift (Barbell),2,80,10
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Shoulder Press (Dumbbell),0,15,12
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Shoulder Press (Dumbbell),1,17.5,10
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Shoulder Press (Dumbbell),2,17.5,8
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Seated Row (Machine),0,37.5,10
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Seated Row (Machine),1,57.5,8
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Seated Row (Machine),2,0.08,4
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Seated Row (Machine),3,0.08,6
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Triceps Extension (Cable),0,3.75,10
"19 Sep 2024, 20:57","19 Sep 2024, 21:03",Triceps Extension (Cable),1,6.25,10
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Lat Pulldown (Cable),0,39,12
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Lat Pulldown (Cable),1,52,12
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Lat Pulldown (Cable),2,52,9
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Lat Pulldown (Cable),3,52,6
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Lat Pulldown (Cable),4,47.3,4
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Iso-Lateral Row (Machine),0,43.3,10
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Iso-Lateral Row (Machine),1,43.3,7
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Iso-Lateral Row (Machine),2,38.3,4
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Iso-Lateral Row (Machine),3,38.3,10
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Seated Cable Row - Bar Wide Grip,0,45,10
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Seated Cable Row - Bar Wide Grip,1,45,7
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Seated Cable Row - Bar Wide Grip,2,39,4
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Seated Cable Row - Bar Wide Grip,3,39,12
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Rear Delt Reverse Fly (Machine),0,25,15
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Rear Delt Reverse Fly (Machine),1,32,10
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Rear Delt Reverse Fly (Machine),2,32,8
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Rear Delt Reverse Fly (Machine),3,25,4
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Pushdown,0,27,12
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Pushdown,1,50,13
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Pushdown,2,50,10
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Pushdown,3,50,9
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Extension (Cable),0,32,12
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Extension (Cable),1,36,7
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Extension (Cable),2,32,2
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Extension (Cable),3,32,8
"18 Sep 2024, 14:30","18 Sep 2024, 15:58",Triceps Extension (Cable),4,27,3
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Incline Bench Press (Dumbbell),0,18,12
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Incline Bench Press (Dumbbell),1,20,11
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Incline Bench Press (Dumbbell),2,20,9
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Incline Bench Press (Dumbbell),3,20,9
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Chest Press (Machine),0,66,9
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Chest Press (Machine),1,45,12
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Chest Press (Machine),2,52,11
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Butterfly (Pec Deck),0,66,7
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Butterfly (Pec Deck),1,52,3
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Butterfly (Pec Deck),2,59,11
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Butterfly (Pec Deck),3,59,9
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Reverse Curl (Cable),0,18,15
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Reverse Curl (Cable),1,27,10
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Reverse Curl (Cable),2,27,9
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Seated Incline Curl (Dumbbell),0,10,12
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Seated Incline Curl (Dumbbell),1,10,9
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Single Arm Lateral Raise (Cable),0,9,12
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Single Arm Lateral Raise (Cable),1,11.3,11
"17 Sep 2024, 14:04","17 Sep 2024, 15:39",Single Arm Lateral Raise (Cable),2,11.3,6
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Seated Row (Machine),0,39,12
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Seated Row (Machine),1,66,12
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Iso-Lateral Row (Machine),0,36,12
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Iso-Lateral Row (Machine),1,41,9
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Iso-Lateral Row (Machine),2,40.6,3
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Lat Pulldown (Cable),0,52,8
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Lat Pulldown (Cable),1,47.3,10
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Lat Pulldown (Cable),2,47.3,8
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Seated Cable Row - Bar Wide Grip,0,39,15
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Seated Cable Row - Bar Wide Grip,1,45,12
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Seated Cable Row - Bar Wide Grip,2,45,10
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Shrug (Barbell),0,70,20
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Shrug (Barbell),1,75,20
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Shrug (Barbell),2,80,20
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Triceps Pushdown,0,27,12
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Triceps Pushdown,1,50,13
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Triceps Pushdown,2,50,10
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Triceps Pushdown,3,50,9
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Triceps Kickback (Cable),0,9,12
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Triceps Kickback (Cable),1,9,12
"14 Sep 2024, 13:41","14 Sep 2024, 15:20",Triceps Kickback (Cable),2,6.8,12
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Seated Leg Curl (Machine),0,25,12
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Seated Leg Curl (Machine),1,39,14
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Seated Leg Curl (Machine),2,45,11
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Seated Leg Curl (Machine),3,45,8
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Squat (Barbell),0,50,12
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Squat (Barbell),1,60,12
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Squat (Barbell),2,65,9
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Deadlift (Barbell),0,60,12
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Deadlift (Barbell),1,70,12
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Deadlift (Barbell),2,70,12
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Leg Extension (Machine),0,45,14
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Leg Extension (Machine),1,52,14
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Leg Raise Parallel Bars,0,,20
"13 Sep 2024, 15:29","13 Sep 2024, 17:20",Leg Raise Parallel Bars,1,,20
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Incline Bench Press (Smith Machine),0,41.3,12
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Incline Bench Press (Smith Machine),1,51.3,10
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Incline Bench Press (Smith Machine),2,51.3,7
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Incline Bench Press (Smith Machine),3,46.3,9
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Iso-Lateral Chest Press (Machine),0,20,12
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Iso-Lateral Chest Press (Machine),1,25,12
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Iso-Lateral Chest Press (Machine),2,30,8
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Butterfly (Pec Deck),0,66,12
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Butterfly (Pec Deck),1,66,6
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Butterfly (Pec Deck),2,59,1
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Butterfly (Pec Deck),3,52,1
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Butterfly (Pec Deck),4,52,10
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Preacher Curl (Machine),0,27,12
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Preacher Curl (Machine),1,32,10
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Preacher Curl (Machine),2,27,12
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Seated Incline Curl (Dumbbell),0,10,9
"11 Sep 2024, 17:40","11 Sep 2024, 18:59",Seated Incline Curl (Dumbbell),1,10,10
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Lat Pulldown (Cable),0,39,12
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Lat Pulldown (Cable),1,52,11
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Lat Pulldown (Cable),2,52,8
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Lat Pulldown (Cable),3,47.3,3
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Lat Pulldown (Cable),4,47.3,11
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Bent Over Row (Barbell),0,50,12
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Bent Over Row (Barbell),1,50,13
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Bent Over Row (Barbell),2,55,9
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Shoulder Press (Dumbbell),0,14,13
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Shoulder Press (Dumbbell),1,16,9
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Shoulder Press (Dumbbell),2,16,9
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Triceps Pushdown,0,27,12
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Triceps Pushdown,1,50,12
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Triceps Pushdown,2,50,9
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Triceps Pushdown,3,50,9
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Triceps Pushdown,4,47.3,2
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Triceps Kickback (Cable),0,4.5,12
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Triceps Kickback (Cable),1,6.8,12
"10 Sep 2024, 13:40","10 Sep 2024, 15:15",Triceps Kickback (Cable),2,9,12
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Bench Press (Barbell),0,40,12
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Bench Press (Barbell),1,60,8
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Bench Press (Barbell),2,60,6
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Bench Press (Barbell),3,55,6
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Incline Bench Press (Dumbbell),0,20,6
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Incline Bench Press (Dumbbell),1,18,9
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Incline Bench Press (Dumbbell),2,18,8
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Butterfly (Pec Deck),0,66,9
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Butterfly (Pec Deck),1,66,4
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Butterfly (Pec Deck),2,59,2
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Butterfly (Pec Deck),3,52,1
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Butterfly (Pec Deck),4,52,9
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Single Arm Lateral Raise (Cable),0,9,12
"8 Sep 2024, 11:34","8 Sep 2024, 13:02",Single Arm Lateral Raise (Cable),1,9,11
