start_time,end_time,exercise_title,set_index,weight_kg,reps
"6 May 2024, 15:50","6 May 2024, 17:44",Pull Up,2,,8
"6 May 2024, 15:50","6 May 2024, 17:44",Pull Up (Assisted),0,14,8
"6 May 2024, 15:50","6 May 2024, 17:44",Pull Up (Assisted),1,18,9
"6 May 2024, 15:50","6 May 2024, 17:44",Pull Up (Assisted),2,18,8
"6 May 2024, 15:50","6 May 2024, 17:44",Pull Up (Assisted),3,23,3
"6 May 2024, 15:50","6 May 2024, 17:44",Iso-Lateral Row (Machine),0,15,10
"6 May 2024, 15:50","6 May 2024, 17:44",Iso-Lateral Row (Machine),1,15,11
"6 May 2024, 15:50","6 May 2024, 17:44",Iso-Lateral Row (Machine),2,15,12
"6 May 2024, 15:50","6 May 2024, 17:44",Shrug (Dumbbell),0,22,12
"6 May 2024, 15:50","6 May 2024, 17:44",Shrug (Dumbbell),1,22,15
"6 May 2024, 15:50","6 May 2024, 17:44",Shrug (Dumbbell),2,34,15
"6 May 2024, 15:50","6 May 2024, 17:44",Triceps Pushdown,0,26.1,12
"6 May 2024, 15:50","6 May 2024, 17:44",Triceps Pushdown,1,24,12
"6 May 2024, 15:50","6 May 2024, 17:44",Triceps Pushdown,2,24,12
"6 May 2024, 15:50","6 May 2024, 17:44",Triceps Extension (Cable),0,10.2,11
"6 May 2024, 15:50","6 May 2024, 17:44",Triceps Extension (Cable),1,10.2,10
"6 May 2024, 15:50","6 May 2024, 17:44",Triceps Extension (Cable),2,7.9,12
"6 May 2024, 15:50","6 May 2024, 17:44",Rear Delt Reverse Fly (Machine),0,32,11
"6 May 2024, 15:50","6 May 2024, 17:44",Rear Delt Reverse Fly (Machine),1,32,11
"6 May 2024, 15:50","6 May 2024, 17:44",Rear Delt Reverse Fly (Machine),2,32,10
"6 May 2024, 15:50","6 May 2024, 17:44",Rear Delt Reverse Fly (Machine),3,27,5
"3 May 2024, 11:41","3 May 2024, 13:21",Bench Press (Barbell),0,20,10
"3 May 2024, 11:41","3 May 2024, 13:21",Bench Press (Barbell),1,40,10
"3 May 2024, 11:41","3 May 2024, 13:21",Bench Press (Barbell),2,60,9
"3 May 2024, 11:41","3 May 2024, 13:21",Iso-Lateral Chest Press (Machine),0,55,12
"3 May 2024, 11:41","3 May 2024, 13:21",Iso-Lateral Chest Press (Machine),1,55,11
"3 May 2024, 11:41","3 May 2024, 13:21",Incline Bench Press (Smith Machine),0,36.3,12
"3 May 2024, 11:41","3 May 2024, 13:21",Incline Bench Press (Smith Machine),1,36.3,12
"3 May 2024, 11:41","3 May 2024, 13:21",Incline Bench Press (Smith Machine),2,36.3,12
"3 May 2024, 11:41","3 May 2024, 13:21",Chest Fly (Machine),0,52,12
"3 May 2024, 11:41","3 May 2024, 13:21",Chest Fly (Machine),1,52,11
"3 May 2024, 11:41","3 May 2024, 13:21",Chest Fly (Machine),2,45,10
"3 May 2024, 11:41","3 May 2024, 13:21",Bicep Curl (Dumbbell),0,14,10
"3 May 2024, 11:41","3 May 2024, 13:21",Bicep Curl (Dumbbell),1,14,10
"3 May 2024, 11:41","3 May 2024, 13:21",Seated Incline Curl (Dumbbell),0,10,10
"3 May 2024, 11:41","3 May 2024, 13:21",Seated Incline Curl (Dumbbell),1,10,10
"3 May 2024, 11:41","3 May 2024, 13:21",Concentration Curl,0,12,11
"3 May 2024, 11:41","3 May 2024, 13:21",Lateral Raise (Dumbbell),0,10,13
"3 May 2024, 11:41","3 May 2024, 13:21",Lateral Raise (Dumbbell),1,10,12
"3 May 2024, 11:41","3 May 2024, 13:21",Lateral Raise (Dumbbell),2,10,10
"3 May 2024, 11:41","3 May 2024, 13:21",Single Arm Lateral Raise (Cable),0,4.5,9
"3 May 2024, 11:41","3 May 2024, 13:21",Single Arm Lateral Raise (Cable),1,3.55,15
"1 May 2024, 18:53","1 May 2024, 20:17",Bent Over Row (Barbell),0,50,8
"1 May 2024, 18:53","1 May 2024, 20:17",Bent Over Row (Barbell),1,60,12
"1 May 2024, 18:53","1 May 2024, 20:17",Bent Over Row (Barbell),2,60,10
"1 May 2024, 18:53","1 May 2024, 20:17",Bent Over Row (Barbell),3,55,10
"1 May 2024, 18:53","1 May 2024, 20:17",Lat Pulldown (Cable),0,59,10
"1 May 2024, 18:53","1 May 2024, 20:17",Lat Pulldown (Cable),1,59,10
"1 May 2024, 18:53","1 May 2024, 20:17",Lat Pulldown (Cable),2,54.3,12
"1 May 2024, 18:53","1 May 2024, 20:17",Shrug (Dumbbell),0,36,16
"1 May 2024, 18:53","1 May 2024, 20:17",Shrug (Dumbbell),1,34,15
"1 May 2024, 18:53","1 May 2024, 20:17",Shrug (Dumbbell),2,34,15
"1 May 2024, 18:53","1 May 2024, 20:17",Seated Cable Row - V Grip (Cable),0,54.3,12
"1 May 2024, 18:53","1 May 2024, 20:17",Seated Cable Row - V Grip (Cable),1,54.3,12
"1 May 2024, 18:53","1 May 2024, 20:17",Seated Cable Row - V Grip (Cable),2,52,12
"1 May 2024, 18:53","1 May 2024, 20:17",Triceps Pushdown,0,25.3,12
"1 May 2024, 18:53","1 May 2024, 20:17",Seated Dip Machine,0,59,12
"1 May 2024, 18:53","1 May 2024, 20:17",Seated Dip Machine,1,54,12
"1 May 2024, 18:53","1 May 2024, 20:17",Triceps Extension (Machine),0,41,12
"1 May 2024, 18:53","1 May 2024, 20:17",Triceps Extension (Machine),1,41,12
"1 May 2024, 18:53","1 May 2024, 20:17",Triceps Extension (Machine),2,41,12
"1 May 2024, 18:53","1 May 2024, 20:17",Rear Delt Reverse Fly (Machine),0,39,11
"1 May 2024, 18:53","1 May 2024, 20:17",Rear Delt Reverse Fly (Machine),1,32,11
"1 May 2024, 18:53","1 May 2024, 20:17",Rear Delt Reverse Fly (Machine),2,32,10
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Squat (Barbell),0,20,12
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Squat (Barbell),1,60,12
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Squat (Barbell),2,80,8
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Squat (Barbell),3,90,4
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Squat (Barbell),4,80,8
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Leg Extension (Machine),0,59,15
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Leg Extension (Machine),1,59,14
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Leg Extension (Machine),2,54.3,15
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Lying Leg Curl (Machine),0,41,12
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Lying Leg Curl (Machine),1,41,9
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Lying Leg Curl (Machine),2,36,2
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Lying Leg Curl (Machine),3,38.3,9
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Lying Leg Curl (Machine),4,36,2
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Seated Leg Curl (Machine),0,52,12
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Seated Leg Curl (Machine),1,52,12
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Seated Leg Curl (Machine),2,52,12
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Decline Crunch,0,,20
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Decline Crunch,1,,16
"30 Apr 2024, 10:51","30 Apr 2024, 12:27",Decline Crunch,2,,20
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Iso-Lateral Chest Press (Machine),0,20,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Iso-Lateral Chest Press (Machine),1,55,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Iso-Lateral Chest Press (Machine),2,55,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Iso-Lateral Chest Press (Machine),3,55,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Incline Bench Press (Dumbbell),0,22,9
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Incline Bench Press (Dumbbell),1,22,8
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Incline Bench Press (Dumbbell),2,20,9
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Chest Fly (Machine),0,52,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Chest Fly (Machine),1,52,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Chest Fly (Machine),2,52,10
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Chest Fly (Machine),3,45,3
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Bicep Curl (Dumbbell),0,14,10
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Bicep Curl (Dumbbell),1,14,9
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Preacher Curl (Machine),0,27,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Preacher Curl (Machine),1,23,14
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Hammer Curl (Cable),0,15.8,15
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Hammer Curl (Cable),1,15.8,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Single Arm Lateral Raise (Cable),0,4.5,13
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Single Arm Lateral Raise (Cable),1,4.5,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Single Arm Lateral Raise (Cable),2,4.5,12
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Single Arm Lateral Raise (Cable),3,4.5,10
"29 Apr 2024, 18:06","29 Apr 2024, 19:36",Single Arm Lateral Raise (Cable),4,3.55,15
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Bent Over Row (Barbell),0,20,12
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Bent Over Row (Barbell),1,60,11
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Bent Over Row (Barbell),2,60,11
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Bent Over Row (Barbell),3,60,10
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Single Arm Lat Pulldown,0,45,13
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Single Arm Lat Pulldown,1,45,12
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Single Arm Lat Pulldown,2,45,13
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Shrug (Dumbbell),0,36,16
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Shrug (Dumbbell),1,36,16
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Shrug (Dumbbell),2,36,15
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Seated Cable Row - V Grip (Cable),0,54.3,13
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Seated Cable Row - V Grip (Cable),1,54.3,12
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Seated Cable Row - V Grip (Cable),2,54.3,11
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Triceps Pushdown,0,50,11
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Triceps Pushdown,1,50,10
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Triceps Pushdown,2,50,9
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Triceps Extension (Cable),0,18,8
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Triceps Extension (Cable),1,14,12
"25 Apr 2024, 13:55","25 Apr 2024, 15:32",Triceps Extension (Cable),2,14,12
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Bench Press (Barbell),0,20,12
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Bench Press (Barbell),1,40,10
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Bench Press (Barbell),2,60,10
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Bench Press (Barbell),3,60,9
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Bench Press (Barbell),4,60,9
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Incline Bench Press (Dumbbell),0,22,4
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Incline Bench Press (Smith Machine),0,41.3,11
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Incline Bench Press (Smith Machine),1,41.3,10
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Incline Bench Press (Smith Machine),2,41.3,10
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Chest Fly (Machine),0,52,12
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Chest Fly (Machine),1,52,11
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Chest Fly (Machine),2,45,14
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Bicep Curl (Barbell),0,25,12
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Bicep Curl (Barbell),1,25,10
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Lateral Raise (Dumbbell),0,10,12
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Lateral Raise (Dumbbell),1,10,10
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Lateral Raise (Dumbbell),2,9,12
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Lateral Raise (Dumbbell),3,8,12
"24 Apr 2024, 18:43","24 Apr 2024, 19:55",Lateral Raise (Dumbbell),4,8,12
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Squat (Smith Machine),0,11.3,8
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Squat (Smith Machine),1,51,9
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Squat (Smith Machine),2,41,12
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Squat (Smith Machine),3,41,10
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Deadlift (Smith Machine),0,41,15
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Deadlift (Smith Machine),1,61,10
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Deadlift (Smith Machine),2,61,10
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Dead Hang,0,,
"20 Apr 2024, 13:19","20 Apr 2024, 13:59",Dead Hang,1,,
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Bench Press (Barbell),0,20,10
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Bench Press (Barbell),1,40,10
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Bench Press (Barbell),2,60,5
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Bench Press (Barbell),3,70,5
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Bench Press (Barbell),4,70,3
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Bench Press (Barbell),5,67.5,6
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Incline Bench Press (Dumbbell),0,44,10
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Incline Bench Press (Dumbbell),1,44,9
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Incline Bench Press (Dumbbell),2,44,8
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Cable Fly Crossovers,0,6.8,13
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Cable Fly Crossovers,1,6.8,13
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Cable Fly Crossovers,2,6.8,13
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Bicep Curl (Dumbbell),0,14,11
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Bicep Curl (Dumbbell),1,14,10
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Seated Incline Curl (Dumbbell),0,10,9
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Seated Incline Curl (Dumbbell),1,9,10
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Hammer Curl (Cable),0,18,11
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Hammer Curl (Cable),1,15.8,12
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Lateral Raise (Dumbbell),0,10,13
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Lateral Raise (Dumbbell),1,10,12
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Lateral Raise (Dumbbell),2,9,12
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Lateral Raise (Dumbbell),3,8,12
"19 Apr 2024, 16:04","19 Apr 2024, 17:35",Lateral Raise (Dumbbell),4,8,12
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Seated Row (Machine),0,66,10
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Seated Row (Machine),1,61.3,10
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Seated Row (Machine),2,61.3,10
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Seated Cable Row - V Grip (Cable),0,59,9
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Seated Cable Row - V Grip (Cable),1,52,10
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Seated Cable Row - V Grip (Cable),2,52,10
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Single Arm Lat Pulldown,0,24.8,11
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Single Arm Lat Pulldown,1,22.5,13
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Single Arm Lat Pulldown,2,22.5,13
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Shrug (Dumbbell),0,36,16
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Shrug (Dumbbell),1,36,15
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Shrug (Dumbbell),2,34,16
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Triceps Pushdown,0,13.5,15
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Triceps Pushdown,1,27,11
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Triceps Pushdown,2,26,10
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Triceps Pushdown,3,26,10
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Skullcrusher (Barbell),0,25,9
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Skullcrusher (Barbell),1,25,8
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Skullcrusher (Barbell),2,20,11
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Rear Delt Reverse Fly (Dumbbell),0,8,12
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Rear Delt Reverse Fly (Dumbbell),1,8,10
"16 Apr 2024, 18:21","16 Apr 2024, 19:50",Rear Delt Reverse Fly (Dumbbell),2,6,12
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Incline Bench Press (Barbell),0,35,12
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Iso-Lateral Chest Press (Machine),0,45,15
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Iso-Lateral Chest Press (Machine),1,50,12
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Iso-Lateral Chest Press (Machine),2,50,13
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Incline Bench Press (Dumbbell),0,44,9
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Incline Bench Press (Dumbbell),1,44,9
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Incline Bench Press (Dumbbell),2,44,9
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Chest Fly (Machine),0,59,11
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Chest Fly (Machine),1,52,11
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Chest Fly (Machine),2,45,13
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Bicep Curl (Dumbbell),0,14,11
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Bicep Curl (Dumbbell),1,14,10
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Hammer Curl (Dumbbell),0,12,12
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Hammer Curl (Dumbbell),1,10,4
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Hammer Curl (Dumbbell),2,12,10
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Hammer Curl (Dumbbell),3,10,4
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Concentration Curl,0,12,12
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Concentration Curl,1,12,12
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Lateral Raise (Dumbbell),0,10,13
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Lateral Raise (Dumbbell),1,10,11
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Single Arm Lateral Raise (Cable),0,4.5,12
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Single Arm Lateral Raise (Cable),1,3.55,18
"15 Apr 2024, 17:54","15 Apr 2024, 19:19",Single Arm Lateral Raise (Cable),2,3.55,16
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Romanian Deadlift (Barbell),0,60,8
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Romanian Deadlift (Barbell),1,90,9
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Romanian Deadlift (Barbell),2,90,6
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Romanian Deadlift (Barbell),3,80,8
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Leg Press (Machine),0,110,16
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Leg Press (Machine),1,110,16
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Leg Press (Machine),2,110,16
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Lying Leg Curl (Machine),0,41,7
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Lying Leg Curl (Machine),1,36,3
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Lying Leg Curl (Machine),2,36,8
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Lying Leg Curl (Machine),3,32,8
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Leg Extension (Machine),0,59,12
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Leg Extension (Machine),1,59,8
"13 Apr 2024, 10:39","13 Apr 2024, 11:38",Leg Extension (Machine),2,52,4
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Bent Over Row (Barbell),0,20,12
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Bent Over Row (Barbell),1,60,12
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Bent Over Row (Barbell),2,60,11
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Bent Over Row (Barbell),3,60,9
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Lat Pulldown (Cable),0,59,12
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Lat Pulldown (Cable),1,59,8
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Lat Pulldown (Cable),2,52,2
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Lat Pulldown (Cable),3,52,12
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Seated Cable Row - V Grip (Cable),0,54.3,12
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Seated Cable Row - V Grip (Cable),1,54.3,12
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Seated Cable Row - V Grip (Cable),2,54.3,11
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Shrug (Smith Machine),0,61,15
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Shrug (Smith Machine),1,61,17
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Shrug (Smith Machine),2,61,16
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Single Arm Triceps Pushdown (Cable),0,9,12
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Single Arm Triceps Pushdown (Cable),1,9,10
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Single Arm Triceps Pushdown (Cable),2,8,11
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Triceps Extension (Cable),0,12.5,7
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Triceps Extension (Cable),1,11.3,3
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Triceps Extension (Cable),2,11.3,9
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Triceps Extension (Cable),3,10.25,11
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Rear Delt Reverse Fly (Machine),0,32,14
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Rear Delt Reverse Fly (Machine),1,39,12
"12 Apr 2024, 12:47","12 Apr 2024, 14:14",Rear Delt Reverse Fly (Machine),2,39,12
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Bench Press (Barbell),0,20,12
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Bench Press (Barbell),1,40,12
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Bench Press (Barbell),2,60,5
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Bench Press (Barbell),3,70,4
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Bench Press (Barbell),4,67.5,5
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Bench Press (Barbell),5,67.5,5
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Incline Bench Press (Dumbbell),0,40,11
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Incline Bench Press (Dumbbell),1,40,11
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Incline Bench Press (Dumbbell),2,40,11
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Low Cable Fly Crossovers,0,4.5,13
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Cable Fly Crossovers,0,6.8,12
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Cable Fly Crossovers,1,6.8,11
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Bicep Curl (Dumbbell),0,14,10
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Bicep Curl (Dumbbell),1,14,9
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Hammer Curl (Dumbbell),0,10,14
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Hammer Curl (Dumbbell),1,10,13
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Concentration Curl,0,12,12
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Concentration Curl,1,12,13
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Single Arm Lateral Raise (Cable),0,4.5,15
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Single Arm Lateral Raise (Cable),1,4.5,14
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Single Arm Lateral Raise (Cable),2,4.5,12
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Single Arm Lateral Raise (Cable),3,4.5,11
"10 Apr 2024, 12:02","10 Apr 2024, 13:43",Single Arm Lateral Raise (Cable),4,3.55,15
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Squat (Barbell),0,20,12
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Squat (Barbell),1,60,10
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Squat (Barbell),2,80,6
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Squat (Barbell),3,90,6
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Squat (Barbell),4,90,6
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Leg Extension (Machine),0,61.3,12
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Leg Extension (Machine),1,61.3,10
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Leg Extension (Machine),2,59,2
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Leg Extension (Machine),3,59,12
"9 Apr 2024, 11:46","9 Apr 2024, 13:12",Leg Extension (Machine),4,45,5
